"","x","1","2","3","4"
"735",60.5176307104384,0.51685393258427,,,
"736",60.6176244227807,,0.366700715015322,,
"737",60.6784386617095,0.517364657814096,,0.265577119509704,0.265066394279877
"738",60.6844106463855,,0.367211440245148,0.26608784473953,0.265577119509704
"739",60.7142857140689,,0.367722165474974,,
"740",60.7988165680383,,0.368232890704801,,
"741",61.0905302153269,,0.368743615934627,,
"742",61.2244897957934,,0.369254341164454,0.266598569969356,0.26608784473953
"743",61.2643888178319,0.517875383043922,,,
"744",61.477732793521,0.518386108273749,,,
"745",61.5384615379882,0.518896833503575,,,
"746",61.7647058821713,0.519407558733401,0.36976506639428,0.267109295199183,0.266598569969356
"747",61.9795221843002,,,0.267620020429009,0.267109295199183
"748",61.9867549668792,,,0.268130745658836,0.267620020429009
"749",62.043978010994,0.519918283963228,,0.268641470888662,0.268130745658836
"750",62.3966416486444,,0.370275791624106,,
"751",62.4045801526598,,,0.269152196118488,0.268641470888662
"752",62.470538466187,,,0.269662921348315,0.269152196118488
"753",62.6178334106002,,0.370786516853933,,
"754",62.832747363133,,,0.270173646578141,0.269662921348315
"755",62.9074889867786,0.520429009193054,,,
"756",63.0434782607325,0.52093973442288,0.371297242083759,0.270684371807967,0.270173646578141
"757",63.3333333331222,,,0.271195097037794,0.270684371807967
"758",63.4752420975687,,,0.27170582226762,0.271195097037794
"759",63.7103122539999,,,0.272216547497446,0.27170582226762
"760",63.774002954209,,,0.272727272727273,0.272216547497446
"761",64.0532640467682,,0.371807967313585,,
"762",64.0796907523035,,0.372318692543412,,
"763",64.2598296792891,,,0.273237997957099,0.272727272727273
"764",64.2857142854847,,0.372829417773238,,
"765",64.3198754309858,,,0.273748723186925,0.273237997957099
"766",64.3233743409453,,0.373340143003064,,
"767",64.5186215422645,0.521450459652707,,,
"768",64.8775403856164,,,0.274259448416752,0.273748723186925
"769",64.9829351535792,0.521961184882533,,,
"770",65.0404858299582,,,0.274770173646578,0.274259448416752
"771",65.109787867509,,0.373850868232891,,
"772",65.3466826060967,,,0.275280898876405,0.274770173646578
"773",65.3846153843639,,0.374361593462717,,
"774",65.4799682665602,,0.374872318692543,,
"775",65.4928914414832,,0.37538304392237,,
"776",65.5619203491535,,,0.275791624106231,0.275280898876405
"777",65.6514382402596,0.52247191011236,,,
"778",65.6680086134251,,0.375893769152196,0.276302349336057,0.275791624106231
"779",65.6814449917888,,,0.276813074565884,0.276302349336057
"780",65.7430650440086,,,0.27732379979571,0.276813074565884
"781",65.8792450913154,,,0.277834525025536,0.27732379979571
"782",65.9090909090802,,0.376404494382022,,
"783",65.9176029962423,0.522982635342186,,,
"784",65.9416554994324,0.523493360572012,,0.278345250255363,0.277834525025536
"785",66.206896551715,0.524004085801839,,,
"786",66.357206012377,,0.376915219611849,,
"787",66.394779771614,,,0.278855975485189,0.278345250255363
"788",66.405859830197,0.524514811031665,,,
"789",66.6487776585177,0.525025536261491,,0.279366700715015,0.278855975485189
"790",66.6543357995067,,,0.279877425944842,
"791",66.6666666644444,0.541368743615935,0.388661899897855,0.2926455566905,0.291624106230848
"792",66.6666666655556,0.54341164453524,0.389172625127681,0.294688457609806,0.293667007150153
"793",66.6666666665185,0.544433094994893,0.389683350357508,0.295199182839632,0.29417773237998
"794",66.6932326715174,0.544943820224719,,,
"795",66.7373693917231,0.545454545454545,,,
"796",66.7970754232938,,,0.295709908069459,0.294688457609806
"797",66.9339849487242,,,0.296220633299285,0.295199182839632
"798",67.0589342873276,,,0.296731358529111,0.295709908069459
"799",67.0957572573228,,0.390194075587334,,
"800",67.1283920615628,,0.39070480081716,,
"801",67.2399370963962,,,0.297242083758938,0.296220633299285
"802",67.5747919519645,,,0.297752808988764,0.296731358529111
"803",68.4534588917053,,0.391215526046987,0.29826353421859,0.297242083758938
"804",68.8888888887358,0.545965270684372,,,
"805",69.2307692302367,,0.392236976506639,0.299284984678243,0.29826353421859
"806",69.2429022081982,,0.392747701736466,,
"807",69.2659153213514,,0.393258426966292,,
"808",69.5822454308003,,,0.29979570990807,0.298774259448417
"809",69.6526508226675,0.546475995914198,,,
"810",69.6714058167656,,,0.300306435137896,0.299284984678243
"811",69.924911078909,,0.393769152196118,,
"812",70.033209860774,,,0.300817160367722,0.29979570990807
"813",70.1512540685416,,0.394279877425945,,
"814",70.4697986577179,,,0.301327885597549,0.300306435137896
"815",70.5807275047855,,0.394790602655771,,
"816",70.8969110532179,0.546986721144024,,,
"817",71.1111111109531,,,0.302349336057201,0.301327885597549
"818",71.1897738446341,,0.395301327885598,,
"819",71.2109821866316,,0.395812053115424,,
"820",71.2121212120133,0.547497446373851,0.39632277834525,0.302860061287028,0.301838610827375
"821",71.3186634066827,,0.396833503575077,,
"822",71.4455192553379,,0.397344228804903,,
