result,Cap_F20_C45.txt,Cap_F20_C45.txt_100_1.txt,20,45,1,46.5225,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.29923e+06,2.79691e+06,10823.6,28.775,10771.1,2
result,Cap_F20_C45.txt,Cap_F20_C45.txt_100_4.txt,20,45,1,46.3819,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.42748e+06,2.74491e+06,10815.7,710.006,10088.6,7
result,Cap_F20_C49.txt,Cap_F20_C49.txt_80_0.txt,20,49,0.8,0,4,Optimality_KKT_SOS1,Feasible,TimeLimit,777916,1.45118e+06,10804.9,10763.4,20.6303,30
result,Cap_F20_C49.txt,Cap_F20_C49.txt_80_1.txt,20,49,0.8,44.2536,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.16352e+06,1.45638e+06,10800.5,6881.03,3912.76,16
result,Cap_F20_C49.txt,Cap_F20_C49.txt_80_2.txt,20,49,0.8,44.5474,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.17221e+06,1.46038e+06,10807.6,1577.7,9219.38,11
result,Cap_F15_C15.txt,Cap_F15_C15.txt_80_2.txt,15,15,0.8,49.189,2,Optimality_KKT_SOS1,Optimal,Proved,616640,616640,1.1408,0.82638,0.188907,4
result,Cap_F20_C49.txt,Cap_F20_C49.txt_80_3.txt,20,49,0.8,44.4685,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.12667e+06,1.42358e+06,10803.5,10776,16.7696,21
result,Cap_F20_C49.txt,Cap_F20_C49.txt_80_4.txt,20,49,0.8,44.431,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.18195e+06,1.44438e+06,10803.4,10775.5,18.1525,20
result,Cap_F20_C49.txt,Cap_F20_C49.txt_80_5.txt,20,49,0.8,45.795,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.1299e+06,1.49508e+06,10802.5,3919.76,6875.32,15
result,Cap_F20_C49.txt,Cap_F20_C49.txt_100_4.txt,20,49,1,48.2435,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.41696e+06,2.78605e+06,10814.4,47.4883,10752.3,2
result,Cap_F20_C49.txt,Cap_F20_C49.txt_100_5.txt,20,49,1,46.994,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.39073e+06,2.77375e+06,10823.8,120.608,10679,3
result,Cap_F25_C25.txt,Cap_F25_C25.txt_80_0.txt,25,25,0.8,0,4,Optimality_KKT_SOS1,Feasible,TimeLimit,622612,1.097e+06,10804.1,10775.7,5.08418,40
result,Cap_F15_C15.txt,Cap_F15_C15.txt_80_3.txt,15,15,0.8,47.7141,2,Optimality_KKT_SOS1,Optimal,Proved,616640,616640,215.882,213.294,1.107,17
result,Cap_F25_C25.txt,Cap_F25_C25.txt_80_1.txt,25,25,0.8,46.1043,4,Optimality_KKT_SOS1,Feasible,TimeLimit,957041,1.0902e+06,10803.6,10783.5,4.26378,33
result,Cap_F25_C25.txt,Cap_F25_C25.txt_80_2.txt,25,25,0.8,47.8536,4,Optimality_KKT_SOS1,Feasible,TimeLimit,962209,1.1019e+06,10803.5,10778.2,10.1501,30
result,Cap_F25_C25.txt,Cap_F25_C25.txt_80_3.txt,25,25,0.8,47.9284,4,Optimality_KKT_SOS1,Feasible,TimeLimit,980075,1.0925e+06,10803.9,10775.8,5.05683,38
result,Cap_F25_C25.txt,Cap_F25_C25.txt_80_4.txt,25,25,0.8,48.1042,4,Optimality_KKT_SOS1,Feasible,TimeLimit,929850,1.0694e+06,10804.6,10776.6,7.82411,34
result,Cap_F25_C25.txt,Cap_F25_C25.txt_80_5.txt,25,25,0.8,46.9864,4,Optimality_KKT_SOS1,Feasible,TimeLimit,973896,1.1416e+06,10800.1,10768.9,22.3547,24
result,Cap_F25_C25.txt,Cap_F25_C25.txt_100_0.txt,25,25,1,0,4,Optimality_KKT_SOS1,Feasible,TimeLimit,606509,2.27464e+06,10820.2,94.0559,10705.1,7
result,Cap_F25_C25.txt,Cap_F25_C25.txt_100_1.txt,25,25,1,48.4065,4,Optimality_KKT_SOS1,Infeasible,TimeLimit,808087,1e+20,10815.8,0.582636,10799.5,0
result,Cap_F25_C25.txt,Cap_F25_C25.txt_100_2.txt,25,25,1,49.6504,4,Optimality_KKT_SOS1,Feasible,TimeLimit,992925,2.04816e+06,10818.9,13.6897,10786.2,2
result,Cap_F25_C25.txt,Cap_F25_C25.txt_100_4.txt,25,25,1,49.4957,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.17186e+06,1.61585e+06,10817,574.497,10223.9,10
result,Cap_F15_C15.txt,Cap_F15_C15.txt_80_4.txt,15,15,0.8,46.9968,2,Optimality_KKT_SOS1,Optimal,Proved,616640,616640,9.17221,8.61209,0.322071,6
