result,AGG2_18_1,309,821,3,6,1,0,PADM,adapt,2,l1,500,1,0,cdf2b142-f4c1-425c-8269-d2f196b1ab85.sol,0.081549,Feasible,Proved,0,1,3,4.2905,4.28201,0.079246,Feasible,Proved,4.282,1,3,4.282,4.282,1,-2.06524e+07,-2.06516e+07,4.04357e-05
result,AGG2_18_10,528,821,3,215,11,0,NLP-first,mult,2,l1,1000,0,0,0cbe742c-8c33-4ba9-b13b-64596bbb5af7.sol,,,,,,,,,0.900569,Feasible,SolutionLimit,0.582461,0,0,0.582461,0.582461,1,-2.02393e+07,-2.02384e+07,4.12612e-05
result,AGG2_18_10,528,821,3,215,11,0,NLP,mult,2,l1,1000,0,0,aca6c338-0d68-4b38-85cb-b989ed6c44d7.sol,,,,,,,,,22.5122,Optimal,Proved,0.0193148,0,0,0.0193148,0.0193148,1,-2.02393e+07,-2.02384e+07,4.12612e-05
result,AGG2_18_10,528,821,3,215,11,0,PADM,adapt,2,l1,500,0,0,4430cd04-c3fd-4be2-959c-6d63f6f5d9e7.sol,,,,,,,,,900.011,Infeasible,TimeLimit,1e+20,1210,18066,,,,,,
result,AGG2_18_10,528,821,3,215,11,0,PADM,adapt,2,l1,500,1,0,d695c711-5edb-40a0-b67b-3d92f31d2c58.sol,0.144223,Feasible,Proved,0,1,3,362.697,175.558,0.19421,Feasible,Proved,316.605,1,3,316.605,173.535,1,-2.40442e+07,-2.40434e+07,3.47315e-05
result,AGG2_18_5,397,821,3,91,4,0,NLP-first,mult,2,l1,1000,0,0,e7c7cd42-6635-4cf8-98fa-9ee3634e6117.sol,,,,,,,,,1.08193,Feasible,SolutionLimit,1.35935,0,0,1.35935,1.08742,1,-2.4649e+07,-2.46481e+07,3.38793e-05
result,25FV47_16_5,1592,2395,3,18,3,0,PADM,adapt,2,l1,500,1,0,104c3a68-e326-49e9-8190-dbe94d292a77.sol,1.30691,Feasible,Proved,0,1,3,115.054,62.505,1.15665,Feasible,Proved,3.20588,1,3,3.20588,1.92869,1,5451.16,5451.26,1.84312e-05
result,AGG2_18_5,397,821,3,91,4,0,NLP,mult,2,l1,1000,0,0,0aac13dd-6cc2-4871-aae8-c58888ed45ee.sol,,,,,,,,,1.58907,Optimal,Proved,0.0735169,0,0,0.0735169,0.0673537,1,-2.03004e+07,-2.02996e+07,4.11369e-05
result,AGG2_18_5,397,821,3,91,4,0,PADM,adapt,2,l1,500,0,0,278b6f82-3b85-4c05-8938-d8c7ca562cc0.sol,,,,,,,,,900.014,Infeasible,TimeLimit,1e+20,1204,24181,,,,,,
result,AGG2_18_5,397,821,3,91,4,0,PADM,adapt,2,l1,500,1,0,08313127-5db7-45e3-b887-b66f98cc0d8f.sol,0.130663,Feasible,Proved,0,1,3,16.5726,7.74408,0.144089,Feasible,Proved,15.5656,1,3,15.5656,7.74185,1,-2.229e+07,-2.22892e+07,3.74648e-05
