architecture,instance,method,warm_start,time,objective,status,success
mnist_3layer_60hidden_acc97.3_delta_5,39703,gurobi_FixedParam,ws,302.4,14.5797,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,ipopt_FixedParam,ws,12.03,14.586407,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,gurobi_FixedParam,nows,302.23,6.018036,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,ipopt_FixedParam,nows,300.09,6.016203,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,gurobi_FixedParam,ws,302.49,6.018036,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,ipopt_FixedParam,ws,15.18,6.016203,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,gurobi_FixedParam,nows,302.16,7.616173,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,ipopt_FixedParam,nows,301.02,7.61462,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,gurobi_FixedParam,ws,302.16,7.616173,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,ipopt_FixedParam,ws,11.82,7.61462,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,gurobi_FixedParam,nows,302.29,14.104432,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,ipopt_FixedParam,nows,302.29,14.129228,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,gurobi_FixedParam,ws,302.12,14.104432,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,ipopt_FixedParam,ws,22.22,14.129228,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,12216,gurobi_FixedParam,nows,300,,,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,12216,ipopt_FixedParam,nows,300.76,9.237034,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,12216,gurobi_FixedParam,ws,302.24,,,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,12216,ipopt_FixedParam,ws,13.58,9.237034,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,gurobi_FixedParam,nows,302.55,14.92109,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,ipopt_FixedParam,nows,301.73,15.037477,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,gurobi_FixedParam,ws,302.52,14.92109,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,ipopt_FixedParam,ws,14.73,15.037477,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,27143,gurobi_FixedParam,nows,300,,,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,27143,ipopt_FixedParam,nows,300.75,9.298784,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,27143,gurobi_FixedParam,ws,302.33,,,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,27143,ipopt_FixedParam,ws,15.53,9.298784,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,gurobi_FixedParam,nows,302.41,4.051186,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,ipopt_FixedParam,nows,300.64,4.051058,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,gurobi_FixedParam,ws,302.3,4.051186,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,ipopt_FixedParam,ws,13.7,4.051058,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,34865,gurobi_FixedParam,nows,302.27,8.754689,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,34865,ipopt_FixedParam,nows,301.57,8.766206,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,34865,gurobi_FixedParam,ws,302.29,8.754689,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,34865,ipopt_FixedParam,ws,21.86,8.766206,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,3608,gurobi_FixedParam,nows,302.34,10.46303,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,3608,ipopt_FixedParam,nows,301.26,10.451927,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,3608,gurobi_FixedParam,ws,302.17,10.46303,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,3608,ipopt_FixedParam,ws,18.06,10.451927,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,39703,gurobi_FixedParam,nows,302,13.919678,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,39703,ipopt_FixedParam,nows,300.64,13.909819,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,39703,gurobi_FixedParam,ws,302.03,13.919678,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,39703,ipopt_FixedParam,ws,21.4,13.909819,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,45793,gurobi_FixedParam,nows,302.27,7.311854,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,45793,ipopt_FixedParam,nows,300.57,8.483015,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,45793,gurobi_FixedParam,ws,302.28,7.311854,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,45793,ipopt_FixedParam,ws,16.23,8.483015,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,8463,gurobi_FixedParam,nows,302.3,12.079518,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,8463,ipopt_FixedParam,nows,301.82,12.078306,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,8463,gurobi_FixedParam,ws,302.56,12.079518,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,8463,ipopt_FixedParam,ws,300,,,FALSE
mnist_1layer_100hidden_acc97.7_delta_5,11418,gurobi_TwoBlockPADM,nows,300.07,132.851889,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,11418,gurobi_TwoBlockPADM,ws,2.87,134.031373,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,12216,gurobi_TwoBlockPADM,nows,300.06,139.97339,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,12216,gurobi_TwoBlockPADM,ws,2.82,138.352941,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,25303,gurobi_TwoBlockPADM,nows,299.66,152.15689,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,25303,gurobi_TwoBlockPADM,ws,2.91,178.454902,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,27143,gurobi_TwoBlockPADM,nows,300.06,127.255802,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,27143,gurobi_TwoBlockPADM,ws,2.94,173.54902,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,32760,gurobi_TwoBlockPADM,nows,300.12,132.562142,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,32760,gurobi_TwoBlockPADM,ws,2.56,191.262745,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,34865,gurobi_TwoBlockPADM,nows,300.08,135.176169,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,34865,gurobi_TwoBlockPADM,ws,2.84,135.678431,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,3608,gurobi_TwoBlockPADM,nows,300.09,131.066037,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,3608,gurobi_TwoBlockPADM,ws,3.16,140.101961,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,39703,gurobi_TwoBlockPADM,nows,299.61,129.458253,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,39703,gurobi_TwoBlockPADM,ws,2.84,155.180392,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,45793,gurobi_TwoBlockPADM,nows,300.06,134.20548,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,45793,gurobi_TwoBlockPADM,ws,2.62,133.490196,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,8463,gurobi_TwoBlockPADM,nows,300.08,136.257612,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,8463,gurobi_TwoBlockPADM,ws,3.08,146.92549,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,11418,gurobi_TwoBlockPADM,nows,300.12,192.316262,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,11418,gurobi_TwoBlockPADM,ws,3.93,134.031373,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,12216,gurobi_TwoBlockPADM,nows,300.15,190.039148,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,12216,gurobi_TwoBlockPADM,ws,3.28,138.352941,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,25303,gurobi_TwoBlockPADM,nows,300.26,200.585716,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,25303,gurobi_TwoBlockPADM,ws,3.08,178.454902,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,27143,gurobi_TwoBlockPADM,nows,300.06,181.847821,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,27143,gurobi_TwoBlockPADM,ws,3.28,173.54902,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,32760,gurobi_TwoBlockPADM,nows,300.07,179.374326,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,32760,gurobi_TwoBlockPADM,ws,3.07,191.262745,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,34865,gurobi_TwoBlockPADM,nows,300.09,191.496161,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,34865,gurobi_TwoBlockPADM,ws,3.48,135.678431,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,3608,gurobi_TwoBlockPADM,nows,300.11,190.047658,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,3608,gurobi_TwoBlockPADM,ws,3.28,140.101961,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,39703,gurobi_TwoBlockPADM,nows,300.05,188.441408,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,39703,gurobi_TwoBlockPADM,ws,3.14,155.180392,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,45793,gurobi_TwoBlockPADM,nows,300.09,183.157481,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,45793,gurobi_TwoBlockPADM,ws,3.22,133.490196,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,8463,gurobi_TwoBlockPADM,nows,300.09,194.662347,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,8463,gurobi_TwoBlockPADM,ws,3.25,146.92549,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,11418,gurobi_TwoBlockPADM,nows,299.54,81.074514,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,11418,gurobi_TwoBlockPADM,ws,3.38,134.031373,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,12216,gurobi_TwoBlockPADM,nows,299.73,73.041588,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,12216,gurobi_TwoBlockPADM,ws,2.64,138.352941,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,25303,gurobi_TwoBlockPADM,nows,299.6,70.991335,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,25303,gurobi_TwoBlockPADM,ws,2.88,178.454902,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,27143,gurobi_TwoBlockPADM,nows,300,67.364455,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,27143,gurobi_TwoBlockPADM,ws,2.95,173.54902,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,32760,gurobi_TwoBlockPADM,nows,299.62,62.443188,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,32760,gurobi_TwoBlockPADM,ws,2.8,191.262745,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,34865,gurobi_TwoBlockPADM,nows,299.71,65.669158,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,34865,gurobi_TwoBlockPADM,ws,2.72,135.678431,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,3608,gurobi_TwoBlockPADM,nows,299.7,63.901117,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,3608,gurobi_TwoBlockPADM,ws,3.13,140.101961,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,39703,gurobi_TwoBlockPADM,nows,299.88,77.902917,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,39703,gurobi_TwoBlockPADM,ws,2.84,155.180392,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,45793,gurobi_TwoBlockPADM,nows,299.57,64.259777,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,45793,gurobi_TwoBlockPADM,ws,2.81,133.490196,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,8463,gurobi_TwoBlockPADM,nows,299.88,72.942638,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,8463,gurobi_TwoBlockPADM,ws,3.4,146.92549,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,11418,gurobi_TwoBlockPADM,nows,300.02,90.19722,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,11418,gurobi_TwoBlockPADM,ws,2.88,134.031373,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,12216,gurobi_TwoBlockPADM,nows,300.1,86.269072,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,12216,gurobi_TwoBlockPADM,ws,3.51,138.352941,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,25303,gurobi_TwoBlockPADM,nows,299.77,72.495804,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,25303,gurobi_TwoBlockPADM,ws,2.67,178.454902,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,27143,gurobi_TwoBlockPADM,nows,300.09,70.972605,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,27143,gurobi_TwoBlockPADM,ws,3.33,173.54902,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,32760,gurobi_TwoBlockPADM,nows,300.09,57.816743,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,32760,gurobi_TwoBlockPADM,ws,3.36,191.262745,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,34865,gurobi_TwoBlockPADM,nows,300.13,70.496826,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,34865,gurobi_TwoBlockPADM,ws,3.35,135.678431,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,3608,gurobi_TwoBlockPADM,nows,299.61,72.11918,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,3608,gurobi_TwoBlockPADM,ws,3.11,140.101961,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,39703,gurobi_TwoBlockPADM,nows,299.52,87.453915,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,39703,gurobi_TwoBlockPADM,ws,2.55,155.180392,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,45793,gurobi_TwoBlockPADM,nows,300.07,66.422834,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,45793,gurobi_TwoBlockPADM,ws,2.53,133.490196,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,8463,gurobi_TwoBlockPADM,nows,300.09,82.146632,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,8463,gurobi_TwoBlockPADM,ws,2.98,146.92549,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,11418,gurobi_TwoBlockPADM,nows,300.11,115.153349,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,11418,gurobi_TwoBlockPADM,ws,3.02,134.031373,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,12216,gurobi_TwoBlockPADM,nows,300.06,108.870226,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,12216,gurobi_TwoBlockPADM,ws,2.98,138.352941,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,25303,gurobi_TwoBlockPADM,nows,299.76,120.715227,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,25303,gurobi_TwoBlockPADM,ws,3.07,178.454902,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,27143,gurobi_TwoBlockPADM,nows,300.08,114.618214,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,27143,gurobi_TwoBlockPADM,ws,3.03,173.54902,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,32760,gurobi_TwoBlockPADM,nows,300.1,118.727334,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,32760,gurobi_TwoBlockPADM,ws,3.03,191.262745,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,34865,gurobi_TwoBlockPADM,nows,300.12,105.561903,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,34865,gurobi_TwoBlockPADM,ws,2.8,135.678431,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,3608,gurobi_TwoBlockPADM,nows,299.86,102.91238,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,3608,gurobi_TwoBlockPADM,ws,2.83,140.101961,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,39703,gurobi_TwoBlockPADM,nows,300.1,119.64614,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,39703,gurobi_TwoBlockPADM,ws,2.88,155.180392,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,45793,gurobi_TwoBlockPADM,nows,300.12,108.784785,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,45793,gurobi_TwoBlockPADM,ws,2.85,133.490196,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,8463,gurobi_TwoBlockPADM,nows,300.03,117.115157,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,8463,gurobi_TwoBlockPADM,ws,2.85,146.92549,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,11418,gurobi_TwoBlockPADM,nows,299.57,116.879703,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,11418,gurobi_TwoBlockPADM,ws,2.9,134.031373,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,12216,gurobi_TwoBlockPADM,nows,300.06,109.359842,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,12216,gurobi_TwoBlockPADM,ws,2.88,138.352941,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,25303,gurobi_TwoBlockPADM,nows,300.09,110.466643,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,25303,gurobi_TwoBlockPADM,ws,3,178.454902,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,27143,gurobi_TwoBlockPADM,nows,300.1,118.62882,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,27143,gurobi_TwoBlockPADM,ws,3.13,173.54902,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,32760,gurobi_TwoBlockPADM,nows,300.13,120.432753,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,32760,gurobi_TwoBlockPADM,ws,3.11,191.262745,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,34865,gurobi_TwoBlockPADM,nows,300.1,117.444281,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,34865,gurobi_TwoBlockPADM,ws,3.09,135.678431,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,3608,gurobi_TwoBlockPADM,nows,300.1,104.923204,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,3608,gurobi_TwoBlockPADM,ws,3.03,140.101961,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,39703,gurobi_TwoBlockPADM,nows,300.1,127.197266,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,39703,gurobi_TwoBlockPADM,ws,3.46,155.180392,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,45793,gurobi_TwoBlockPADM,nows,299.52,98.886413,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,45793,gurobi_TwoBlockPADM,ws,2.61,133.490196,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,8463,gurobi_TwoBlockPADM,nows,300.08,121.850033,,TRUE
mnist_1layer_80hidden_acc97.5_delta_5,8463,gurobi_TwoBlockPADM,ws,2.75,146.92549,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,11418,gurobi_TwoBlockPADM,nows,299.95,206.542169,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,11418,gurobi_TwoBlockPADM,ws,3.45,134.031373,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,12216,gurobi_TwoBlockPADM,nows,300.13,223.323134,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,12216,gurobi_TwoBlockPADM,ws,3.24,138.352941,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,25303,gurobi_TwoBlockPADM,nows,300.1,202.092138,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,25303,gurobi_TwoBlockPADM,ws,2.51,178.454902,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,27143,gurobi_TwoBlockPADM,nows,300.09,198.948899,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,27143,gurobi_TwoBlockPADM,ws,2.87,173.54902,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,32760,gurobi_TwoBlockPADM,nows,300.13,216.301759,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,32760,gurobi_TwoBlockPADM,ws,2.86,191.262745,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,34865,gurobi_TwoBlockPADM,nows,300.11,208.086409,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,34865,gurobi_TwoBlockPADM,ws,3.06,135.678431,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,3608,gurobi_TwoBlockPADM,nows,300.08,196.105739,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,3608,gurobi_TwoBlockPADM,ws,3.04,140.101961,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,39703,gurobi_TwoBlockPADM,nows,300.1,231.58241,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,39703,gurobi_TwoBlockPADM,ws,3.07,155.180392,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,45793,gurobi_TwoBlockPADM,nows,300.12,251.108349,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,45793,gurobi_TwoBlockPADM,ws,2.95,133.490196,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,8463,gurobi_TwoBlockPADM,nows,300.09,200.722775,,TRUE
mnist_2layer_100hidden_acc97.7_delta_5,8463,gurobi_TwoBlockPADM,ws,3.08,146.92549,,TRUE
mnist_2layer_200hidden_acc98.0_delta_5,11418,gurobi_TwoBlockPADM,nows,305.42,,,FALSE
mnist_2layer_200hidden_acc98.0_delta_5,11418,gurobi_TwoBlockPADM,ws,3.56,134.031373,,TRUE
mnist_2layer_200hidden_acc98.0_delta_5,12216,gurobi_TwoBlockPADM,nows,305.58,,,FALSE
mnist_2layer_200hidden_acc98.0_delta_5,12216,gurobi_TwoBlockPADM,ws,3.52,138.352941,,TRUE
mnist_2layer_200hidden_acc98.0_delta_5,25303,gurobi_TwoBlockPADM,nows,305.37,,,FALSE
mnist_2layer_200hidden_acc98.0_delta_5,25303,gurobi_TwoBlockPADM,ws,3.47,178.454902,,TRUE
mnist_2layer_200hidden_acc98.0_delta_5,27143,gurobi_TwoBlockPADM,nows,305.53,,,FALSE
mnist_2layer_200hidden_acc98.0_delta_5,27143,gurobi_TwoBlockPADM,ws,3.6,173.54902,,TRUE
mnist_2layer_200hidden_acc98.0_delta_5,32760,gurobi_TwoBlockPADM,nows,305.16,,,FALSE
mnist_2layer_200hidden_acc98.0_delta_5,32760,gurobi_TwoBlockPADM,ws,3.49,191.262745,,TRUE
mnist_2layer_200hidden_acc98.0_delta_5,34865,gurobi_TwoBlockPADM,nows,304.93,,,FALSE
mnist_2layer_200hidden_acc98.0_delta_5,34865,gurobi_TwoBlockPADM,ws,3.06,135.678431,,TRUE
mnist_2layer_200hidden_acc98.0_delta_5,3608,gurobi_TwoBlockPADM,nows,305.29,,,FALSE
mnist_2layer_200hidden_acc98.0_delta_5,3608,gurobi_TwoBlockPADM,ws,3.45,140.101961,,TRUE
mnist_2layer_200hidden_acc98.0_delta_5,39703,gurobi_TwoBlockPADM,nows,305.47,,,FALSE
mnist_2layer_200hidden_acc98.0_delta_5,39703,gurobi_TwoBlockPADM,ws,3.54,155.180392,,TRUE
mnist_2layer_200hidden_acc98.0_delta_5,45793,gurobi_TwoBlockPADM,nows,305.5,,,FALSE
mnist_2layer_200hidden_acc98.0_delta_5,45793,gurobi_TwoBlockPADM,ws,3.64,133.490196,,TRUE
mnist_2layer_200hidden_acc98.0_delta_5,8463,gurobi_TwoBlockPADM,nows,305.72,,,FALSE
mnist_2layer_200hidden_acc98.0_delta_5,8463,gurobi_TwoBlockPADM,ws,3.71,146.92549,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,11418,gurobi_TwoBlockPADM,nows,299.96,86.710733,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,11418,gurobi_TwoBlockPADM,ws,3.06,134.031373,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,12216,gurobi_TwoBlockPADM,nows,299.94,130.936634,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,12216,gurobi_TwoBlockPADM,ws,2.86,138.352941,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,25303,gurobi_TwoBlockPADM,nows,300.08,146.065285,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,25303,gurobi_TwoBlockPADM,ws,2.84,178.454902,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,27143,gurobi_TwoBlockPADM,nows,300.1,145.682922,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,27143,gurobi_TwoBlockPADM,ws,2.9,173.54902,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,32760,gurobi_TwoBlockPADM,nows,300.06,149.989412,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,32760,gurobi_TwoBlockPADM,ws,4.29,191.262745,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,34865,gurobi_TwoBlockPADM,nows,300.07,124.471915,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,34865,gurobi_TwoBlockPADM,ws,2.6,135.678431,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,3608,gurobi_TwoBlockPADM,nows,300.12,122.230766,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,3608,gurobi_TwoBlockPADM,ws,2.59,140.101961,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,39703,gurobi_TwoBlockPADM,nows,300.1,132.113338,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,39703,gurobi_TwoBlockPADM,ws,3.18,155.180392,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,45793,gurobi_TwoBlockPADM,nows,300.09,121.516876,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,45793,gurobi_TwoBlockPADM,ws,2.46,133.490196,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,8463,gurobi_TwoBlockPADM,nows,300.06,136.12842,,TRUE
mnist_2layer_20hidden_acc95.4_delta_5,8463,gurobi_TwoBlockPADM,ws,2.85,146.92549,,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,11418,gurobi_TwoBlockPADM,nows,300.08,136.933983,,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,11418,gurobi_TwoBlockPADM,ws,3.1,134.031373,,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,12216,gurobi_TwoBlockPADM,nows,300.06,140.014919,,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,12216,gurobi_TwoBlockPADM,ws,2.94,138.352941,,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,25303,gurobi_TwoBlockPADM,nows,300.08,130.14967,,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,25303,gurobi_TwoBlockPADM,ws,3.05,178.454902,,TRUE
mnist_2layer_40hidden_acc96.8_delta_5,27143,gurobi_TwoBlockPADM,nows,300.09,145.245102,,TRUE
