slurm-9379921.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p50_k50_s75.aux,19,1,8,28,4,2,23,26,0.2307,0.113973,0.024514,0.024514,2.18964,2.18964,2,1,0,0,
slurm-9379922.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p50_k75_s25.aux,19,1,8,28,4,2,23,26,1.69985,0.849731,0.11353,0.11353,2.1703,2.17031,8,1,0,0,
slurm-9379923.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p50_k75_s50.aux,19,1,8,28,4,2,23,26,2.30618,1.58217,0.056166,0.056166,2.19246,2.19246,11,1,0,0,
slurm-9379924.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p50_k75_s75.aux,19,1,8,28,4,2,23,26,7207.58,5835.49,0.226405,0.226405,0,2.25972,14269,1,0,0,
slurm-9379925.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p75_k25_s25.aux,19,1,8,28,6,4,21,24,7203.57,6301.93,0.207022,0.207022,1.74767,1.74775,4740,1,0,0,
slurm-9379926.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p75_k25_s50.aux,19,1,8,28,6,4,21,24,7202.44,6449.88,0.163127,0.163127,1.35611,1.35612,5098,1,0,0,
slurm-9379927.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p75_k25_s75.aux,19,1,8,28,6,4,21,24,7205.98,3157.17,0.484585,0.484585,0,1.45555,11098,1,0,0,
slurm-9379928.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p75_k50_s25.aux,19,1,8,28,6,4,21,24,7207.21,4732.8,0.312616,0.312616,0,1.57572,13023,1,0,0,
slurm-9379929.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p75_k50_s50.aux,19,1,8,28,6,4,21,24,7204.84,2233.78,0.6439,0.6439,0,1.45622,9358,1,0,0,
slurm-9379930.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p75_k50_s75.aux,19,1,8,28,6,4,21,24,7206.04,3904.67,0.438121,0.438121,0,1.45224,11951,1,0,0,
