instance,problem,approach,n_jobs,gamma,k,time,objective,n_active_col,quality,gap,rule_for_branching
instance_n10_r20_d20_0.txt,2,kadapt-a,10,1,1,0.083,89.000,0,Optimal,0.00000,default
instance_n10_r20_d30_0.txt,2,kadapt-a,10,2,1,0.144,143.000,0,Optimal,0.00000,default
instance_n10_r20_d10_0.txt,2,kadapt-a,10,4,1,0.212,170.000,0,Optimal,0.00000,default
instance_n15_r20_d20_2.txt,2,kadapt-a,15,2,1,0.181,196.000,0,Optimal,0.00000,default
instance_n15_r20_d30_2.txt,2,kadapt-a,15,1,1,0.141,103.000,0,Optimal,0.00000,default
instance_n15_r20_d10_2.txt,2,kadapt-a,15,7,1,0.142,165.000,0,Optimal,0.00000,default
instance_n5_r10_d30_2.txt,2,kadapt-a,5,2,1,0.058,65.000,0,Optimal,0.00000,default
instance_n5_r10_d20_2.txt,2,kadapt-a,5,1,1,0.193,44.000,0,Optimal,0.00000,default
instance_n10_r20_d10_4.txt,2,kadapt-a,10,5,1,0.133,163.000,0,Optimal,0.00000,default
instance_n10_r20_d30_4.txt,2,kadapt-a,10,3,1,0.125,165.000,0,Optimal,0.00000,default
instance_n5_r5_d5_3.txt,2,kadapt-a,5,1,1,0.162,94.000,0,Optimal,0.00000,default
instance_n5_r30_d10_4.txt,2,kadapt-a,5,2,1,0.007,58.000,0,Optimal,0.00000,default
instance_n15_r5_d5_0.txt,2,kadapt-a,15,1,1,0.235,396.000,0,Optimal,0.00000,default
instance_n15_r5_d10_4.txt,2,kadapt-a,15,7,1,0.083,289.000,0,Optimal,0.00000,default
instance_n15_r5_d20_4.txt,2,kadapt-a,15,2,1,0.171,250.000,0,Optimal,0.00000,default
instance_n15_r5_d30_4.txt,2,kadapt-a,15,1,1,0.179,152.000,0,Optimal,0.00000,default
instance_n10_r20_d5_3.txt,2,kadapt-a,10,5,1,0.130,223.000,0,Optimal,0.00000,default
instance_n15_r5_d20_0.txt,2,kadapt-a,15,3,1,0.134,442.000,0,Optimal,0.00000,default
instance_n15_r5_d10_0.txt,2,kadapt-a,15,6,1,0.126,204.000,0,Optimal,0.00000,default
instance_n10_r10_d5_1.txt,2,kadapt-a,10,4,1,0.123,204.000,0,Optimal,0.00000,default
instance_n5_r30_d10_0.txt,2,kadapt-a,5,3,1,0.389,75.000,0,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,2,kadapt-a,15,1,3,73.415,74.029,0,Optimal,0.00000,default
instance_n15_r30_d20_4.txt,2,kadapt-a,15,2,3,8.827,120.479,0,Optimal,0.00000,default
instance_n15_r20_d20_2.txt,2,kadapt-a,15,3,4,520.105,224.054,0,Optimal,0.00000,default
instance_n15_r20_d20_4.txt,2,kadapt-a,15,9,1,0.070,241.000,0,Optimal,0.00000,default
instance_n10_r20_d30_4.txt,2,kadapt-a,10,2,4,57.327,161.335,0,Optimal,0.00000,default
instance_n15_r20_d20_0.txt,2,kadapt-a,15,8,1,0.134,248.000,0,Optimal,0.00000,default
instance_n15_r30_d20_1.txt,2,kadapt-a,15,3,5,239.460,181.650,0,Optimal,0.00000,default
instance_n5_r20_d5_3.txt,2,kadapt-a,5,3,1,0.152,102.000,0,Optimal,0.00000,default
instance_n15_r5_d20_2.txt,2,kadapt-a,15,9,1,0.187,192.000,0,Optimal,0.00000,default
instance_n10_r10_d10_4.txt,2,kadapt-a,10,3,3,1.553,170.844,0,Optimal,0.00000,default
instance_n5_r10_d5_1.txt,2,kadapt-a,5,2,1,0.009,68.000,0,Optimal,0.00000,default
instance_n10_r30_d5_2.txt,2,kadapt-a,10,2,1,0.134,207.000,0,Optimal,0.00000,default
instance_n15_r10_d20_2.txt,2,kadapt-a,15,4,3,43.711,234.748,0,Optimal,0.00000,default
instance_n15_r10_d10_2.txt,2,kadapt-a,15,1,3,53.479,227.974,0,Optimal,0.00000,default
instance_n15_r5_d20_1.txt,2,kadapt-a,15,2,2,65.423,195.633,0,Optimal,0.00000,default
instance_n15_r5_d20_0.txt,2,kadapt-a,15,2,4,1346.310,358.732,0,Optimal,0.00000,default
instance_n15_r5_d5_4.txt,2,kadapt-a,15,1,4,8.358,323.684,0,Optimal,0.00000,default
instance_n15_r10_d10_2.txt,2,kadapt-a,15,1,1,0.256,242.000,0,Optimal,0.00000,default
instance_n15_r10_d20_2.txt,2,kadapt-a,15,4,1,0.093,235.000,0,Optimal,0.00000,default
instance_n15_r10_d30_2.txt,2,kadapt-a,15,7,1,0.240,251.000,0,Optimal,0.00000,default
instance_n10_r10_d10_0.txt,2,kadapt-a,10,2,1,0.045,139.000,0,Optimal,0.00000,default
instance_n10_r10_d20_0.txt,2,kadapt-a,10,7,1,0.174,103.000,0,Optimal,0.00000,default
instance_n10_r10_d30_0.txt,2,kadapt-a,10,4,1,0.061,192.000,0,Optimal,0.00000,default
instance_n10_r5_d5_3.txt,2,kadapt-a,10,1,1,0.087,269.000,0,Optimal,0.00000,default
instance_n5_r20_d10_2.txt,2,kadapt-a,5,2,1,0.012,120.000,0,Optimal,0.00000,default
instance_n10_r10_d20_4.txt,2,kadapt-a,10,6,1,0.157,137.000,0,Optimal,0.00000,default
instance_n10_r10_d30_4.txt,2,kadapt-a,10,5,1,0.131,128.000,0,Optimal,0.00000,default
instance_n10_r10_d10_4.txt,2,kadapt-a,10,3,1,0.097,197.000,0,Optimal,0.00000,default
instance_n10_r30_d10_2.txt,2,kadapt-a,10,5,1,0.102,104.000,0,Optimal,0.00000,default
instance_n10_r30_d30_2.txt,2,kadapt-a,10,3,1,0.070,137.000,0,Optimal,0.00000,default
instance_n15_r30_d10_0.txt,2,kadapt-a,15,6,1,0.112,182.000,0,Optimal,0.00000,default
instance_n15_r30_d20_0.txt,2,kadapt-a,15,3,1,0.216,201.000,0,Optimal,0.00000,default
instance_n15_r10_d5_1.txt,2,kadapt-a,15,1,2,1.303,339.667,0,Optimal,0.00000,default
instance_n15_r30_d5_3.txt,2,kadapt-a,15,6,1,0.076,311.000,0,Optimal,0.00000,default
instance_n15_r30_d20_4.txt,2,kadapt-a,15,2,1,0.275,133.000,0,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,2,kadapt-a,15,1,1,0.102,99.000,0,Optimal,0.00000,default
instance_n15_r30_d10_4.txt,2,kadapt-a,15,7,1,0.194,301.000,0,Optimal,0.00000,default
instance_n5_r5_d30_1.txt,2,kadapt-a,5,2,1,0.194,53.000,0,Optimal,0.00000,default
instance_n10_r5_d10_4.txt,2,kadapt-a,10,2,2,0.311,170.795,0,Optimal,0.00000,default
instance_n5_r5_d20_1.txt,2,kadapt-a,5,1,1,0.195,35.000,0,Optimal,0.00000,default
instance_n15_r5_d20_0.txt,2,kadapt-a,15,3,3,18.372,404.901,0,Optimal,0.00000,default
instance_n15_r30_d20_1.txt,2,kadapt-a,15,2,2,2.043,178.873,0,Optimal,0.00000,default
instance_n15_r30_d30_1.txt,2,kadapt-a,15,1,2,13.218,131.000,0,Optimal,0.00000,default
instance_n10_r30_d20_3.txt,2,kadapt-a,10,1,2,0.310,61.000,0,Optimal,0.00000,default
instance_n10_r30_d30_3.txt,2,kadapt-a,10,2,2,0.286,129.123,0,Optimal,0.00000,default
instance_n15_r30_d20_0.txt,2,kadapt-a,15,2,4,2684.870,192.430,0,Optimal,0.00000,default
instance_n10_r30_d10_3.txt,2,kadapt-a,10,4,2,0.233,188.961,0,Optimal,0.00000,default
instance_n10_r5_d10_1.txt,2,kadapt-a,10,2,1,0.195,179.000,0,Optimal,0.00000,default
instance_n10_r5_d20_1.txt,2,kadapt-a,10,7,1,0.168,105.000,0,Optimal,0.00000,default
instance_n10_r5_d30_1.txt,2,kadapt-a,10,4,1,0.124,165.000,0,Optimal,0.00000,default
instance_n15_r20_d5_2.txt,2,kadapt-a,15,1,1,0.125,161.000,0,Optimal,0.00000,default
instance_n15_r10_d5_4.txt,2,kadapt-a,15,1,1,0.210,271.000,0,Optimal,0.00000,default
instance_n15_r20_d20_2.txt,2,kadapt-a,15,2,3,46.674,176.916,0,Optimal,0.00000,default
instance_n15_r30_d20_4.txt,2,kadapt-a,15,3,4,52.731,137.818,0,Optimal,0.00000,default
instance_n15_r30_d20_2.txt,2,kadapt-a,15,9,1,0.119,239.000,0,Optimal,0.00000,default
instance_n10_r5_d5_4.txt,2,kadapt-a,10,2,1,0.044,233.000,0,Optimal,0.00000,default
instance_n10_r5_d5_0.txt,2,kadapt-a,10,3,1,0.047,281.000,0,Optimal,0.00000,default
instance_n15_r10_d20_1.txt,2,kadapt-a,15,6,1,0.153,219.000,0,Optimal,0.00000,default
instance_n15_r10_d30_1.txt,2,kadapt-a,15,5,1,0.194,233.000,0,Optimal,0.00000,default
instance_n15_r10_d10_1.txt,2,kadapt-a,15,3,1,0.072,304.000,0,Optimal,0.00000,default
instance_n10_r10_d20_3.txt,2,kadapt-a,10,5,1,0.071,156.000,0,Optimal,0.00000,default
instance_n10_r10_d30_3.txt,2,kadapt-a,10,6,1,0.062,145.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-a,15,9,1,0.169,238.000,0,Optimal,0.00000,default
instance_n5_r5_d20_2.txt,2,kadapt-a,5,3,1,0.139,76.000,0,Optimal,0.00000,default
instance_n15_r10_d5_1.txt,2,kadapt-a,15,8,1,0.168,388.000,0,Optimal,0.00000,default
instance_n15_r30_d5_4.txt,2,kadapt-a,15,5,1,0.096,179.000,0,Optimal,0.00000,default
instance_n10_r30_d20_1.txt,2,kadapt-a,10,2,1,0.258,117.000,0,Optimal,0.00000,default
instance_n10_r30_d30_1.txt,2,kadapt-a,10,1,1,0.085,154.000,0,Optimal,0.00000,default
instance_n10_r30_d10_1.txt,2,kadapt-a,10,7,1,0.152,114.000,0,Optimal,0.00000,default
instance_n15_r30_d20_3.txt,2,kadapt-a,15,1,1,0.143,89.000,0,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,2,kadapt-a,15,4,1,0.099,342.000,0,Optimal,0.00000,default
instance_n15_r30_d30_3.txt,2,kadapt-a,15,2,1,0.208,212.000,0,Optimal,0.00000,default
instance_n15_r30_d10_3.txt,2,kadapt-a,15,4,1,0.184,178.000,0,Optimal,0.00000,default
instance_n15_r10_d10_3.txt,2,kadapt-a,15,9,1,0.096,373.000,0,Optimal,0.00000,default
instance_n15_r10_d30_4.txt,2,kadapt-a,15,5,2,2.852,222.412,0,Optimal,0.00000,default
instance_n15_r10_d10_4.txt,2,kadapt-a,15,3,2,0.649,248.582,0,Optimal,0.00000,default
instance_n15_r10_d10_0.txt,2,kadapt-a,15,2,2,1.963,317.859,0,Optimal,0.00000,default
instance_n15_r10_d30_0.txt,2,kadapt-a,15,4,2,7.879,243.213,0,Optimal,0.00000,default
instance_n10_r5_d5_0.txt,2,kadapt-a,10,2,4,0.428,271.059,0,Optimal,0.00000,default
instance_n10_r30_d20_4.txt,2,kadapt-a,10,2,2,0.259,195.765,0,Optimal,0.00000,default
instance_n10_r30_d30_4.txt,2,kadapt-a,10,1,2,0.142,60.746,0,Optimal,0.00000,default
instance_n15_r30_d30_1.txt,2,kadapt-a,15,8,1,0.123,199.000,0,Optimal,0.00000,default
instance_n15_r20_d30_0.txt,2,kadapt-a,15,3,5,2138.210,142.821,0,Optimal,0.00000,default
instance_n5_r5_d30_3.txt,2,kadapt-a,5,1,2,0.184,68.928,0,Optimal,0.00000,default
instance_n10_r5_d20_2.txt,2,kadapt-a,10,5,1,0.157,240.000,0,Optimal,0.00000,default
instance_n10_r5_d30_2.txt,2,kadapt-a,10,6,1,0.223,178.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-a,15,3,1,0.181,196.000,0,Optimal,0.00000,default
instance_n15_r10_d5_3.txt,2,kadapt-a,15,2,1,0.172,269.000,0,Optimal,0.00000,default
instance_n15_r30_d30_2.txt,2,kadapt-a,15,3,2,1.968,243.000,0,Optimal,0.00000,default
instance_n15_r30_d30_2.txt,2,kadapt-a,15,3,3,28.187,242.071,0,Optimal,0.00000,default
instance_n15_r20_d30_2.txt,2,kadapt-a,15,8,1,0.277,248.000,0,Optimal,0.00000,default
instance_n15_r20_d30_1.txt,2,kadapt-a,15,3,2,97.140,201.242,0,Optimal,0.00000,default
instance_n15_r20_d30_0.txt,2,kadapt-a,15,3,4,741.109,142.905,0,Optimal,0.00000,default
instance_n10_r30_d20_4.txt,2,kadapt-a,10,2,3,0.217,195.385,0,Optimal,0.00000,default
instance_n10_r5_d5_0.txt,2,kadapt-a,10,2,5,2.468,270.576,0,Optimal,0.00000,default
instance_n15_r5_d10_3.txt,2,kadapt-a,15,4,2,2.301,344.508,0,Optimal,0.00000,default
instance_n15_r5_d20_3.txt,2,kadapt-a,15,1,2,140.682,130.969,0,Optimal,0.00000,default
instance_n15_r5_d30_3.txt,2,kadapt-a,15,2,2,59.152,194.792,0,Optimal,0.00000,default
instance_n15_r5_d5_0.txt,2,kadapt-a,15,8,1,0.189,404.000,0,Optimal,0.00000,default
instance_n15_r5_d30_4.txt,2,kadapt-a,15,8,1,0.090,251.000,0,Optimal,0.00000,default
instance_n10_r30_d5_0.txt,2,kadapt-a,10,1,1,0.030,158.000,0,Optimal,0.00000,default
instance_n15_r10_d30_0.txt,2,kadapt-a,15,4,3,240.756,236.359,0,Optimal,0.00000,default
instance_n15_r10_d10_0.txt,2,kadapt-a,15,2,3,78.731,314.747,0,Optimal,0.00000,default
instance_n5_r10_d5_3.txt,2,kadapt-a,5,1,1,0.097,50.000,0,Optimal,0.00000,default
instance_n15_r10_d10_4.txt,2,kadapt-a,15,3,3,18.742,248.451,0,Optimal,0.00000,default
instance_n15_r10_d30_4.txt,2,kadapt-a,15,5,3,258.760,221.287,0,Optimal,0.00000,default
instance_n15_r5_d5_3.txt,2,kadapt-a,15,3,2,0.584,457.478,0,Optimal,0.00000,default
instance_n15_r5_d5_2.txt,2,kadapt-a,15,3,4,1043.360,453.416,0,Optimal,0.00000,default
instance_n15_r5_d30_0.txt,2,kadapt-a,15,9,1,0.075,264.000,0,Optimal,0.00000,default
instance_n15_r5_d5_4.txt,2,kadapt-a,15,9,1,0.048,334.000,0,Optimal,0.00000,default
instance_n5_r5_d5_1.txt,2,kadapt-a,5,2,1,0.048,23.000,0,Optimal,0.00000,default
instance_n5_r10_d30_0.txt,2,kadapt-a,5,1,1,0.058,60.000,0,Optimal,0.00000,default
instance_n5_r10_d20_0.txt,2,kadapt-a,5,2,1,0.264,65.000,0,Optimal,0.00000,default
instance_n15_r20_d10_4.txt,2,kadapt-a,15,5,1,0.074,264.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-a,15,3,1,0.141,142.000,0,Optimal,0.00000,default
instance_n10_r20_d20_2.txt,2,kadapt-a,10,2,1,0.055,112.000,0,Optimal,0.00000,default
instance_n10_r20_d30_2.txt,2,kadapt-a,10,1,1,0.116,75.000,0,Optimal,0.00000,default
instance_n5_r10_d20_4.txt,2,kadapt-a,5,3,1,0.212,42.000,0,Optimal,0.00000,default
instance_n10_r20_d10_2.txt,2,kadapt-a,10,7,1,0.101,133.000,0,Optimal,0.00000,default
instance_n15_r20_d20_0.txt,2,kadapt-a,15,1,1,0.131,226.000,0,Optimal,0.00000,default
instance_n15_r20_d30_0.txt,2,kadapt-a,15,2,1,0.285,140.000,0,Optimal,0.00000,default
instance_n15_r20_d10_0.txt,2,kadapt-a,15,4,1,0.161,378.000,0,Optimal,0.00000,default
instance_n10_r10_d5_3.txt,2,kadapt-a,10,7,1,0.090,166.000,0,Optimal,0.00000,default
instance_n10_r20_d5_1.txt,2,kadapt-a,10,6,1,0.082,300.000,0,Optimal,0.00000,default
instance_n15_r5_d30_2.txt,2,kadapt-a,15,3,1,0.181,206.000,0,Optimal,0.00000,default
instance_n15_r5_d10_2.txt,2,kadapt-a,15,5,1,0.196,358.000,0,Optimal,0.00000,default
instance_n15_r5_d5_2.txt,2,kadapt-a,15,2,1,0.159,442.000,0,Optimal,0.00000,default
instance_n15_r20_d20_2.txt,2,kadapt-a,15,2,2,3.271,182.000,0,Optimal,0.00000,default
instance_n15_r20_d30_2.txt,2,kadapt-a,15,1,2,1071.550,94.600,0,Optimal,0.00000,default
instance_n10_r20_d20_0.txt,2,kadapt-a,10,1,2,0.258,73.628,0,Optimal,0.00000,default
instance_n10_r20_d30_0.txt,2,kadapt-a,10,2,2,0.160,136.326,0,Optimal,0.00000,default
instance_n15_r30_d20_4.txt,2,kadapt-a,15,3,5,2447.150,137.805,0,Optimal,0.00000,default
instance_n15_r30_d30_1.txt,2,kadapt-a,15,1,3,519.593,129.150,0,Optimal,0.00000,default
instance_n15_r30_d20_1.txt,2,kadapt-a,15,2,3,17.299,172.895,0,Optimal,0.00000,default
instance_n10_r30_d10_3.txt,2,kadapt-a,10,4,3,0.337,188.598,0,Optimal,0.00000,default
instance_n5_r10_d20_2.txt,2,kadapt-a,5,1,2,0.122,40.088,0,Optimal,0.00000,default
instance_n10_r30_d30_3.txt,2,kadapt-a,10,2,3,0.319,128.754,0,Optimal,0.00000,default
instance_n15_r20_d20_1.txt,2,kadapt-a,15,9,1,0.121,285.000,0,Optimal,0.00000,default
instance_n10_r30_d20_3.txt,2,kadapt-a,10,1,3,1.737,60.882,0,Optimal,0.00000,default
instance_n15_r5_d5_0.txt,2,kadapt-a,15,1,2,0.365,385.454,0,Optimal,0.00000,default
instance_n15_r5_d20_4.txt,2,kadapt-a,15,2,2,42.688,244.167,0,Optimal,0.00000,default
instance_n15_r5_d30_4.txt,2,kadapt-a,15,1,2,23.511,151.796,0,Optimal,0.00000,default
instance_n15_r5_d20_3.txt,2,kadapt-a,15,8,1,0.224,226.000,0,Optimal,0.00000,default
instance_n5_r20_d5_2.txt,2,kadapt-a,5,2,1,0.161,126.000,0,Optimal,0.00000,default
instance_n15_r5_d5_1.txt,2,kadapt-a,15,1,4,51.388,272.285,0,Optimal,0.00000,default
instance_n5_r10_d5_0.txt,2,kadapt-a,5,3,1,0.007,60.000,0,Optimal,0.00000,default
instance_n5_r10_d5_4.txt,2,kadapt-a,5,2,1,0.182,145.000,0,Optimal,0.00000,default
instance_n10_r30_d5_3.txt,2,kadapt-a,10,3,1,0.057,194.000,0,Optimal,0.00000,default
instance_n15_r5_d20_0.txt,2,kadapt-a,15,3,2,2.209,406.471,0,Optimal,0.00000,default
instance_n10_r5_d10_4.txt,2,kadapt-a,10,2,3,0.701,169.656,0,Optimal,0.00000,default
instance_n10_r20_d10_1.txt,2,kadapt-a,10,5,1,0.052,222.000,0,Optimal,0.00000,default
instance_n10_r20_d30_1.txt,2,kadapt-a,10,3,1,0.147,202.000,0,Optimal,0.00000,default
instance_n15_r20_d10_3.txt,2,kadapt-a,15,6,1,0.105,231.000,0,Optimal,0.00000,default
instance_n15_r20_d20_3.txt,2,kadapt-a,15,3,1,0.067,194.000,0,Optimal,0.00000,default
instance_n5_r10_d30_3.txt,2,kadapt-a,5,3,1,0.097,161.000,0,Optimal,0.00000,default
instance_n10_r10_d5_4.txt,2,kadapt-a,10,4,1,0.121,190.000,0,Optimal,0.00000,default
instance_n10_r20_d5_2.txt,2,kadapt-a,10,4,1,0.187,171.000,0,Optimal,0.00000,default
instance_n15_r5_d10_1.txt,2,kadapt-a,15,7,1,0.215,187.000,0,Optimal,0.00000,default
instance_n15_r5_d20_1.txt,2,kadapt-a,15,2,1,0.384,196.000,0,Optimal,0.00000,default
instance_n15_r5_d30_1.txt,2,kadapt-a,15,1,1,0.237,148.000,0,Optimal,0.00000,default
instance_n5_r30_d10_1.txt,2,kadapt-a,5,2,1,0.008,17.000,0,Optimal,0.00000,default
instance_n10_r10_d5_0.txt,2,kadapt-a,10,5,1,0.182,338.000,0,Optimal,0.00000,default
instance_n10_r5_d10_4.txt,2,colgen,10,3,0,1.262,180.000,1,Optimal,0.00000,default
instance_n10_r30_d5_4.txt,2,colgen,10,7,0,1.684,215.000,1,Optimal,0.00000,default
instance_n5_r5_d10_0.txt,2,colgen,5,3,0,0.008,96.000,1,Optimal,0.00000,default
instance_n10_r20_d20_1.txt,2,colgen,10,5,0,2.120,137.000,1,Optimal,0.00000,default
instance_n15_r30_d20_0.txt,2,colgen,15,7,0,7.250,201.000,1,Optimal,0.00000,default
instance_n5_r5_d10_1.txt,2,colgen,5,1,0,0.997,72.000,2,Optimal,0.00000,default
instance_n15_r5_d30_1.txt,2,colgen,15,9,0,330.095,318.000,1,Optimal,0.00000,default
instance_n15_r30_d20_1.txt,2,colgen,15,5,0,17.899,185.000,1,Optimal,0.00000,default
instance_n10_r20_d20_0.txt,2,colgen,10,7,0,3.264,148.000,1,Optimal,0.00000,default
instance_n15_r30_d5_4.txt,2,colgen,15,5,0,2.757,179.000,1,Optimal,0.00000,default
instance_n15_r5_d10_4.txt,2,colgen,15,1,0,6.249,221.000,1,Optimal,0.00000,default
instance_n10_r20_d20_3.txt,2,colgen,10,1,0,48.614,112.916,4,Optimal,0.00000,default
instance_n15_r10_d30_4.txt,2,colgen,15,6,0,56.379,224.000,1,Optimal,0.00000,default
instance_n15_r30_d20_2.txt,2,colgen,15,3,0,49.443,212.308,3,Optimal,0.00000,default
instance_n15_r10_d5_1.txt,2,colgen,15,8,0,6.824,388.000,1,Optimal,0.00000,default
instance_n15_r10_d10_2.txt,2,colgen,15,8,0,1.356,296.000,1,Optimal,0.00000,default
instance_n5_r30_d5_2.txt,2,colgen,5,3,0,0.408,51.000,1,Optimal,0.00000,default
instance_n15_r30_d20_3.txt,2,colgen,15,1,0,257.042,72.812,4,Optimal,0.00000,default
instance_n5_r30_d10_4.txt,2,colgen,5,3,0,0.037,58.000,1,Optimal,0.00000,default
instance_n10_r5_d5_4.txt,2,colgen,10,5,0,0.892,233.000,1,Optimal,0.00000,default
instance_n10_r20_d20_2.txt,2,colgen,10,3,0,3.135,112.000,1,Optimal,0.00000,default
instance_n5_r30_d5_3.txt,2,colgen,5,1,0,0.030,98.000,1,Optimal,0.00000,default
instance_n10_r20_d5_2.txt,2,colgen,10,3,0,2.238,171.000,1,Optimal,0.00000,default
instance_n10_r5_d20_2.txt,2,colgen,10,1,0,216.107,174.709,4,Optimal,0.00000,default
instance_n15_r5_d5_0.txt,2,colgen,15,5,0,1.929,404.000,1,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,colgen,15,5,0,3.701,229.000,1,Optimal,0.00000,default
instance_n10_r10_d20_1.txt,2,colgen,10,4,0,4.382,197.000,1,Optimal,0.00000,default
instance_n15_r5_d20_0.txt,2,colgen,15,7,0,4.245,442.000,1,Optimal,0.00000,default
instance_n10_r5_d20_3.txt,2,colgen,10,3,0,2.347,273.000,1,Optimal,0.00000,default
instance_n15_r30_d30_1.txt,2,colgen,15,9,0,6.585,199.000,1,Optimal,0.00000,default
instance_n10_r20_d5_3.txt,2,colgen,10,1,0,4.048,133.600,2,Optimal,0.00000,default
instance_n10_r10_d20_0.txt,2,colgen,10,6,0,2.830,103.000,1,Optimal,0.00000,default
instance_n15_r5_d20_1.txt,2,colgen,15,5,0,3.425,196.000,1,Optimal,0.00000,default
instance_n15_r5_d5_1.txt,2,colgen,15,7,0,2.490,300.000,1,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,colgen,15,7,0,1.967,196.000,1,Optimal,0.00000,default
instance_n15_r20_d5_2.txt,2,colgen,15,1,0,40.200,153.404,3,Optimal,0.00000,default
instance_n15_r30_d10_4.txt,2,colgen,15,1,0,27.730,135.929,2,Optimal,0.00000,default
instance_n15_r5_d5_2.txt,2,colgen,15,1,0,26.957,371.545,3,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,colgen,15,7,0,5.951,142.000,1,Optimal,0.00000,default
instance_n15_r5_d20_2.txt,2,colgen,15,3,0,178.247,192.000,1,Optimal,0.00000,default
instance_n5_r30_d20_3.txt,2,colgen,5,3,0,2.500,45.000,1,Optimal,0.00000,default
instance_n10_r20_d5_0.txt,2,colgen,10,7,0,0.632,213.000,1,Optimal,0.00000,default
instance_n10_r5_d20_0.txt,2,colgen,10,5,0,2.029,120.000,1,Optimal,0.00000,default
instance_n15_r20_d10_2.txt,2,colgen,15,9,0,3.338,165.000,1,Optimal,0.00000,default
instance_n10_r10_d20_2.txt,2,colgen,10,2,0,121.335,147.000,2,Optimal,0.00000,default
instance_n10_r20_d10_4.txt,2,colgen,10,1,0,15.049,135.851,3,Optimal,0.00000,default
instance_n5_r30_d20_2.txt,2,colgen,5,1,0,0.045,31.000,1,Optimal,0.00000,default
instance_n15_r5_d20_3.txt,2,colgen,15,1,0,273.776,127.224,5,Optimal,0.00000,default
instance_n10_r30_d30_4.txt,2,colgen,10,7,0,0.936,101.000,1,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,colgen,15,3,0,1.699,238.000,1,Optimal,0.00000,default
instance_n15_r5_d5_3.txt,2,colgen,15,3,0,13.825,450.559,4,Optimal,0.00000,default
instance_n10_r5_d20_1.txt,2,colgen,10,7,0,4.322,105.000,1,Optimal,0.00000,default
instance_n10_r20_d5_1.txt,2,colgen,10,5,0,1.454,300.000,1,Optimal,0.00000,default
instance_n10_r5_d20_4.txt,2,colgen,10,2,0,2.913,268.000,1,Optimal,0.00000,default
instance_n5_r5_d20_0.txt,2,colgen,5,2,0,0.566,76.000,1,Optimal,0.00000,default
instance_n5_r10_d30_1.txt,2,colgen,5,1,0,1.083,48.000,1,Optimal,0.00000,default
instance_n10_r20_d10_1.txt,2,colgen,10,4,0,3.411,222.000,1,Optimal,0.00000,default
instance_n10_r30_d30_1.txt,2,colgen,10,2,0,5.572,171.000,1,Optimal,0.00000,default
instance_n5_r5_d5_0.txt,2,colgen,5,1,0,0.418,67.000,1,Optimal,0.00000,default
instance_n15_r30_d10_0.txt,2,colgen,15,6,0,2.314,182.000,1,Optimal,0.00000,default
instance_n5_r20_d5_1.txt,2,colgen,5,2,0,0.015,66.000,1,Optimal,0.00000,default
instance_n15_r30_d10_1.txt,2,colgen,15,4,0,6.446,178.000,1,Optimal,0.00000,default
instance_n5_r5_d5_1.txt,2,colgen,5,3,0,0.021,23.000,1,Optimal,0.00000,default
instance_n10_r20_d10_0.txt,2,colgen,10,6,0,2.456,170.000,1,Optimal,0.00000,default
instance_n5_r10_d30_0.txt,2,colgen,5,3,0,0.239,60.000,1,Optimal,0.00000,default
instance_n10_r30_d30_3.txt,2,colgen,10,6,0,2.567,130.000,1,Optimal,0.00000,default
instance_n15_r30_d10_2.txt,2,colgen,15,2,0,25.437,231.729,8,Optimal,0.00000,default
instance_n15_r5_d5_4.txt,2,colgen,15,2,0,2.966,334.000,1,Optimal,0.00000,default
instance_n15_r20_d5_4.txt,2,colgen,15,2,0,1.431,236.000,1,Optimal,0.00000,default
instance_n15_r20_d30_2.txt,2,colgen,15,4,0,53.804,248.000,1,Optimal,0.00000,default
instance_n15_r10_d20_2.txt,2,colgen,15,9,0,2.116,235.000,1,Optimal,0.00000,default
instance_n15_r20_d30_3.txt,2,colgen,15,6,0,2.928,263.000,1,Optimal,0.00000,default
instance_n10_r10_d20_4.txt,2,colgen,10,1,0,9.334,134.746,2,Optimal,0.00000,default
instance_n10_r20_d10_2.txt,2,colgen,10,2,0,1.068,133.000,1,Optimal,0.00000,default
instance_n5_r30_d20_4.txt,2,colgen,5,2,0,1.247,47.000,1,Optimal,0.00000,default
instance_n10_r30_d30_2.txt,2,colgen,10,4,0,3.944,137.000,1,Optimal,0.00000,default
instance_n10_r30_d5_2.txt,2,colgen,10,4,0,0.619,207.000,1,Optimal,0.00000,default
instance_n15_r10_d30_0.txt,2,colgen,15,1,0,26.224,132.558,3,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,2,colgen,15,2,0,4.312,342.000,1,Optimal,0.00000,default
