slurm-11730090.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__3.txt,60.000000,CG,Optimal,Proved,0,12,11.5065,7.27622,4.09711,-988,-988,0,0,,1,10,30,4,
slurm-11730091.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__4.txt,60.000000,CG,Optimal,Proved,0,8,91.8816,61.0587,30.7391,-3814,-3814,0,0,,0,10,30,3,
slurm-11730092.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__4.txt,60.000000,CG,Optimal,Proved,0,8,91.8915,60.9251,30.8802,-3814,-3814,0,0,,1,10,30,3,
slurm-11730093.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__4.txt,60.000000,CG,Optimal,Proved,0,8,63.6819,28.6212,34.9751,-2365,-2365,0,0,,0,10,30,4,
slurm-11730094.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__4.txt,60.000000,CG,Optimal,Proved,0,8,62.5864,28.3244,34.1803,-2365,-2365,0,0,,1,10,30,4,
slurm-11730095.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__5.txt,60.000000,CG,Optimal,Proved,0,5,34.1363,4.50075,29.5914,-4105,-4105,6.64673e-14,2.72848e-12,,0,10,30,3,
slurm-11730096.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__5.txt,60.000000,CG,Optimal,Proved,0,5,33.8895,4.49533,29.3505,-4105,-4105,6.64673e-14,2.72848e-12,,1,10,30,3,
slurm-11730097.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__5.txt,60.000000,CG,Optimal,Proved,0,9,29.0874,10.6186,18.3732,-1998,-1998,0,0,,0,10,30,4,
slurm-11730098.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__5.txt,60.000000,CG,Optimal,Proved,0,9,28.6705,10.6706,17.9041,-1998,-1998,0,0,,1,10,30,4,
slurm-11730099.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__6.txt,60.000000,CG,Optimal,Proved,0,10,16.0677,13.3772,2.58611,0,0,0,0,,0,10,30,3,
slurm-11730100.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__6.txt,60.000000,CG,Optimal,Proved,0,10,15.5086,12.8831,2.52139,0,0,0,0,,1,10,30,3,
slurm-11730101.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C30__R200__6.txt,60.000000,CG,Optimal,Proved,0,9,8.63982,6.18715,2.36222,0,0,0,0,,0,10,30,4,
